ts,x,y,longitude,latitude,motion_score
2022-04-02 17:24:02+02:00,1923893.1516987944,5098772.826675874,13.5803007166667,54.43074465,5.127197425445203
2022-04-02 17:24:12+02:00,1923892.4723135608,5098776.6609825045,13.5802908,54.4307710333333,5.2233319254402515
2022-04-02 17:24:22+02:00,1923882.083090584,5098788.9945207285,13.5802017166667,54.4308445666667,5.12786673875369
2022-04-02 17:24:32+02:00,1923870.2750228958,5098800.225441661,13.5801042333333,54.4309082833333,5.113037181936366
2022-04-02 17:24:42+02:00,1923844.5051688412,5098821.247614025,13.5798962,54.4310224833333,5.224621980062743
2022-04-02 17:24:52+02:00,1923816.1487502183,5098827.347802124,13.5796903,54.4310267833333,5.197769846534257
2022-04-02 17:25:02+02:00,1923785.678670047,5098823.5800646795,13.579483,54.43095785,5.037282321281559
2022-04-02 17:25:12+02:00,1923757.479396714,5098819.73460546,13.5792916333333,54.4308915,5.12173199553788
2022-04-02 17:25:22+02:00,1923730.6628472453,5098818.81611027,13.57910595,54.4308479166667,5.171414738232954
2022-04-02 17:25:32+02:00,1923706.2949023426,5098815.5423686365,13.5789405166667,54.4307909333333,5.1377014206256995
2022-04-02 17:25:42+02:00,1923681.1492634327,5098815.003891859,13.5787659666667,54.4307523666667,5.116675949290645
2022-04-02 17:25:52+02:00,1923652.3500821113,5098815.809701286,13.5785641333333,54.4307183333333,5.331851744715824
2022-04-02 17:26:02+02:00,1923628.0042254392,5098815.597894536,13.5783947166667,54.4306832,5.4597534342933285
2022-04-02 17:26:12+02:00,1923608.0170626862,5098812.782295091,13.5782592,54.4306355333333,5.440008318142687
2022-04-02 17:26:22+02:00,1923583.3290438766,5098814.04944213,13.5780854,54.4306104666667,5.585223160656509
2022-04-02 17:26:32+02:00,1923554.325617039,5098810.988402297,13.5778873666667,54.4305486,5.5893772212336055
2022-04-02 17:26:42+02:00,1923527.0471374546,5098808.870049376,13.5777000833333,54.4304958333333,5.4522517858661175
